GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01
1400000US42045403300,42045403300,"Census Tract 4033, Delaware County, Pennsylvania",6670
1400000US42045403401,42045403401,"Census Tract 4034.01, Delaware County, Pennsylvania",2741
1400000US42045403402,42045403402,"Census Tract 4034.02, Delaware County, Pennsylvania",3875
1400000US42045403501,42045403501,"Census Tract 4035.01, Delaware County, Pennsylvania",4156
1400000US42045403502,42045403502,"Census Tract 4035.02, Delaware County, Pennsylvania",3011
1400000US42045403601,42045403601,"Census Tract 4036.01, Delaware County, Pennsylvania",4010
1400000US42045403602,42045403602,"Census Tract 4036.02, Delaware County, Pennsylvania",1890
1400000US42045403701,42045403701,"Census Tract 4037.01, Delaware County, Pennsylvania",1775
1400000US42045403702,42045403702,"Census Tract 4037.02, Delaware County, Pennsylvania",2318
1400000US42045403800,42045403800,"Census Tract 4038, Delaware County, Pennsylvania",6467
1400000US42045403901,42045403901,"Census Tract 4039.01, Delaware County, Pennsylvania",3343
1400000US42045403902,42045403902,"Census Tract 4039.02, Delaware County, Pennsylvania",3689
1400000US42045404003,42045404003,"Census Tract 4040.03, Delaware County, Pennsylvania",2390
1400000US42045404004,42045404004,"Census Tract 4040.04, Delaware County, Pennsylvania",6209
1400000US42045404101,42045404101,"Census Tract 4041.01, Delaware County, Pennsylvania",6158
1400000US42045404102,42045404102,"Census Tract 4041.02, Delaware County, Pennsylvania",5204
1400000US42045404103,42045404103,"Census Tract 4041.03, Delaware County, Pennsylvania",3472
1400000US42045404300,42045404300,"Census Tract 4043, Delaware County, Pennsylvania",2596
1400000US42045404400,42045404400,"Census Tract 4044, Delaware County, Pennsylvania",1652
1400000US42045404500,42045404500,"Census Tract 4045, Delaware County, Pennsylvania",5564
1400000US42045404600,42045404600,"Census Tract 4046, Delaware County, Pennsylvania",2130
1400000US42045404700,42045404700,"Census Tract 4047, Delaware County, Pennsylvania",3942
1400000US42045404800,42045404800,"Census Tract 4048, Delaware County, Pennsylvania",2010
1400000US42045404900,42045404900,"Census Tract 4049, Delaware County, Pennsylvania",1266
1400000US42045405000,42045405000,"Census Tract 4050, Delaware County, Pennsylvania",1805
1400000US42045405100,42045405100,"Census Tract 4051, Delaware County, Pennsylvania",2252
1400000US42045405200,42045405200,"Census Tract 4052, Delaware County, Pennsylvania",3244
1400000US42045405300,42045405300,"Census Tract 4053, Delaware County, Pennsylvania",2523
1400000US42045405400,42045405400,"Census Tract 4054, Delaware County, Pennsylvania",2050
1400000US42045406100,42045406100,"Census Tract 4061, Delaware County, Pennsylvania",2281
1400000US42045406201,42045406201,"Census Tract 4062.01, Delaware County, Pennsylvania",3247
1400000US42045406202,42045406202,"Census Tract 4062.02, Delaware County, Pennsylvania",4809
1400000US42045406300,42045406300,"Census Tract 4063, Delaware County, Pennsylvania",3248
1400000US42045406401,42045406401,"Census Tract 4064.01, Delaware County, Pennsylvania",2844
1400000US42045406402,42045406402,"Census Tract 4064.02, Delaware County, Pennsylvania",1242
1400000US42045406500,42045406500,"Census Tract 4065, Delaware County, Pennsylvania",1671
1400000US42045406600,42045406600,"Census Tract 4066, Delaware County, Pennsylvania",2420
1400000US42045406700,42045406700,"Census Tract 4067, Delaware County, Pennsylvania",3482
1400000US42045406801,42045406801,"Census Tract 4068.01, Delaware County, Pennsylvania",4376
1400000US42045406802,42045406802,"Census Tract 4068.02, Delaware County, Pennsylvania",4544
1400000US42045406803,42045406803,"Census Tract 4068.03, Delaware County, Pennsylvania",8034
1400000US42045406902,42045406902,"Census Tract 4069.02, Delaware County, Pennsylvania",5741
1400000US42045406903,42045406903,"Census Tract 4069.03, Delaware County, Pennsylvania",5293
1400000US42045406904,42045406904,"Census Tract 4069.04, Delaware County, Pennsylvania",5731
1400000US42045407000,42045407000,"Census Tract 4070, Delaware County, Pennsylvania",2581
1400000US42045407101,42045407101,"Census Tract 4071.01, Delaware County, Pennsylvania",4146
1400000US42045407102,42045407102,"Census Tract 4071.02, Delaware County, Pennsylvania",3418
1400000US42045407201,42045407201,"Census Tract 4072.01, Delaware County, Pennsylvania",4933
1400000US42045407202,42045407202,"Census Tract 4072.02, Delaware County, Pennsylvania",3430
1400000US42045407401,42045407401,"Census Tract 4074.01, Delaware County, Pennsylvania",3740
1400000US42045407404,42045407404,"Census Tract 4074.04, Delaware County, Pennsylvania",3016
1400000US42045407501,42045407501,"Census Tract 4075.01, Delaware County, Pennsylvania",2365
1400000US42045407502,42045407502,"Census Tract 4075.02, Delaware County, Pennsylvania",2980
1400000US42045407600,42045407600,"Census Tract 4076, Delaware County, Pennsylvania",6307
1400000US42045407700,42045407700,"Census Tract 4077, Delaware County, Pennsylvania",2684
1400000US42045407801,42045407801,"Census Tract 4078.01, Delaware County, Pennsylvania",4331
1400000US42045407802,42045407802,"Census Tract 4078.02, Delaware County, Pennsylvania",6766
1400000US42045407803,42045407803,"Census Tract 4078.03, Delaware County, Pennsylvania",5281
1400000US42045407804,42045407804,"Census Tract 4078.04, Delaware County, Pennsylvania",4522
1400000US42045407805,42045407805,"Census Tract 4078.05, Delaware County, Pennsylvania",1705
1400000US42045407806,42045407806,"Census Tract 4078.06, Delaware County, Pennsylvania",1624
1400000US42045407901,42045407901,"Census Tract 4079.01, Delaware County, Pennsylvania",3965
1400000US42045407902,42045407902,"Census Tract 4079.02, Delaware County, Pennsylvania",2774
1400000US42045407903,42045407903,"Census Tract 4079.03, Delaware County, Pennsylvania",3614
1400000US42045408001,42045408001,"Census Tract 4080.01, Delaware County, Pennsylvania",6477
1400000US42045408002,42045408002,"Census Tract 4080.02, Delaware County, Pennsylvania",3768
1400000US42045408101,42045408101,"Census Tract 4081.01, Delaware County, Pennsylvania",5521
1400000US42045408102,42045408102,"Census Tract 4081.02, Delaware County, Pennsylvania",3568
1400000US42045408103,42045408103,"Census Tract 4081.03, Delaware County, Pennsylvania",4315
1400000US42045408300,42045408300,"Census Tract 4083, Delaware County, Pennsylvania",4514
1400000US42045408400,42045408400,"Census Tract 4084, Delaware County, Pennsylvania",1809
1400000US42045408500,42045408500,"Census Tract 4085, Delaware County, Pennsylvania",4194
1400000US42045408600,42045408600,"Census Tract 4086, Delaware County, Pennsylvania",3438
1400000US42045408700,42045408700,"Census Tract 4087, Delaware County, Pennsylvania",4899
1400000US42045408800,42045408800,"Census Tract 4088, Delaware County, Pennsylvania",4838
1400000US42045408900,42045408900,"Census Tract 4089, Delaware County, Pennsylvania",2988
1400000US42045409000,42045409000,"Census Tract 4090, Delaware County, Pennsylvania",3640
1400000US42045409100,42045409100,"Census Tract 4091, Delaware County, Pennsylvania",4308
1400000US42045409200,42045409200,"Census Tract 4092, Delaware County, Pennsylvania",4065
1400000US42045409300,42045409300,"Census Tract 4093, Delaware County, Pennsylvania",2533
1400000US42045409400,42045409400,"Census Tract 4094, Delaware County, Pennsylvania",2945
1400000US42045409500,42045409500,"Census Tract 4095, Delaware County, Pennsylvania",4722
1400000US42045409601,42045409601,"Census Tract 4096.01, Delaware County, Pennsylvania",4806
1400000US42045409602,42045409602,"Census Tract 4096.02, Delaware County, Pennsylvania",4374
1400000US42045409701,42045409701,"Census Tract 4097.01, Delaware County, Pennsylvania",7217
1400000US42045409702,42045409702,"Census Tract 4097.02, Delaware County, Pennsylvania",2010
1400000US42045409802,42045409802,"Census Tract 4098.02, Delaware County, Pennsylvania",6358
1400000US42045409803,42045409803,"Census Tract 4098.03, Delaware County, Pennsylvania",6851
1400000US42045409902,42045409902,"Census Tract 4099.02, Delaware County, Pennsylvania",4959
1400000US42045409903,42045409903,"Census Tract 4099.03, Delaware County, Pennsylvania",4004
1400000US42045409904,42045409904,"Census Tract 4099.04, Delaware County, Pennsylvania",3594
1400000US42045410000,42045410000,"Census Tract 4100, Delaware County, Pennsylvania",4052
1400000US42045410100,42045410100,"Census Tract 4101, Delaware County, Pennsylvania",7771
1400000US42045410200,42045410200,"Census Tract 4102, Delaware County, Pennsylvania",3715
1400000US42045410301,42045410301,"Census Tract 4103.01, Delaware County, Pennsylvania",8012
1400000US42045410302,42045410302,"Census Tract 4103.02, Delaware County, Pennsylvania",9530
1400000US42045410400,42045410400,"Census Tract 4104, Delaware County, Pennsylvania",9112
1400000US42045410500,42045410500,"Census Tract 4105, Delaware County, Pennsylvania",5210
1400000US42045410601,42045410601,"Census Tract 4106.01, Delaware County, Pennsylvania",3472
1400000US42045410602,42045410602,"Census Tract 4106.02, Delaware County, Pennsylvania",4863
1400000US42045410700,42045410700,"Census Tract 4107, Delaware County, Pennsylvania",5618
1400000US42045410800,42045410800,"Census Tract 4108, Delaware County, Pennsylvania",7986
1400000US42045980000,42045980000,"Census Tract 9800, Delaware County, Pennsylvania",0
1400000US42091200103,42091200103,"Census Tract 2001.03, Montgomery County, Pennsylvania",4130
1400000US42091200104,42091200104,"Census Tract 2001.04, Montgomery County, Pennsylvania",4217
1400000US42091200105,42091200105,"Census Tract 2001.05, Montgomery County, Pennsylvania",2887
1400000US42091200106,42091200106,"Census Tract 2001.06, Montgomery County, Pennsylvania",1951
1400000US42091200200,42091200200,"Census Tract 2002, Montgomery County, Pennsylvania",1375
1400000US42091200301,42091200301,"Census Tract 2003.01, Montgomery County, Pennsylvania",5946
1400000US42091200305,42091200305,"Census Tract 2003.05, Montgomery County, Pennsylvania",2240
1400000US42091200306,42091200306,"Census Tract 2003.06, Montgomery County, Pennsylvania",3436
1400000US42091200307,42091200307,"Census Tract 2003.07, Montgomery County, Pennsylvania",3116
1400000US42091200308,42091200308,"Census Tract 2003.08, Montgomery County, Pennsylvania",3983
1400000US42091200309,42091200309,"Census Tract 2003.09, Montgomery County, Pennsylvania",2788
1400000US42091200310,42091200310,"Census Tract 2003.10, Montgomery County, Pennsylvania",2709
1400000US42091200401,42091200401,"Census Tract 2004.01, Montgomery County, Pennsylvania",3228
1400000US42091200402,42091200402,"Census Tract 2004.02, Montgomery County, Pennsylvania",4184
1400000US42091200501,42091200501,"Census Tract 2005.01, Montgomery County, Pennsylvania",4115
1400000US42091200502,42091200502,"Census Tract 2005.02, Montgomery County, Pennsylvania",4931
1400000US42091200505,42091200505,"Census Tract 2005.05, Montgomery County, Pennsylvania",7594
1400000US42091200506,42091200506,"Census Tract 2005.06, Montgomery County, Pennsylvania",4524
1400000US42091200507,42091200507,"Census Tract 2005.07, Montgomery County, Pennsylvania",5352
1400000US42091200602,42091200602,"Census Tract 2006.02, Montgomery County, Pennsylvania",8764
1400000US42091200603,42091200603,"Census Tract 2006.03, Montgomery County, Pennsylvania",3370
1400000US42091200605,42091200605,"Census Tract 2006.05, Montgomery County, Pennsylvania",6066
1400000US42091200606,42091200606,"Census Tract 2006.06, Montgomery County, Pennsylvania",3327
1400000US42091200607,42091200607,"Census Tract 2006.07, Montgomery County, Pennsylvania",4328
1400000US42091200703,42091200703,"Census Tract 2007.03, Montgomery County, Pennsylvania",4246
1400000US42091200704,42091200704,"Census Tract 2007.04, Montgomery County, Pennsylvania",3629
1400000US42091200707,42091200707,"Census Tract 2007.07, Montgomery County, Pennsylvania",4044
1400000US42091200708,42091200708,"Census Tract 2007.08, Montgomery County, Pennsylvania",5616
1400000US42091200800,42091200800,"Census Tract 2008, Montgomery County, Pennsylvania",3313
1400000US42091200901,42091200901,"Census Tract 2009.01, Montgomery County, Pennsylvania",4133
1400000US42091200902,42091200902,"Census Tract 2009.02, Montgomery County, Pennsylvania",1240
1400000US42091200903,42091200903,"Census Tract 2009.03, Montgomery County, Pennsylvania",4569
1400000US42091200906,42091200906,"Census Tract 2009.06, Montgomery County, Pennsylvania",1798
1400000US42091200907,42091200907,"Census Tract 2009.07, Montgomery County, Pennsylvania",2512
1400000US42091200908,42091200908,"Census Tract 2009.08, Montgomery County, Pennsylvania",2202
1400000US42091201003,42091201003,"Census Tract 2010.03, Montgomery County, Pennsylvania",4994
1400000US42091201004,42091201004,"Census Tract 2010.04, Montgomery County, Pennsylvania",5326
1400000US42091201005,42091201005,"Census Tract 2010.05, Montgomery County, Pennsylvania",3306
1400000US42091201006,42091201006,"Census Tract 2010.06, Montgomery County, Pennsylvania",2263
1400000US42091201100,42091201100,"Census Tract 2011, Montgomery County, Pennsylvania",3245
1400000US42091201201,42091201201,"Census Tract 2012.01, Montgomery County, Pennsylvania",6135
1400000US42091201203,42091201203,"Census Tract 2012.03, Montgomery County, Pennsylvania",3255
1400000US42091201204,42091201204,"Census Tract 2012.04, Montgomery County, Pennsylvania",2134
1400000US42091201301,42091201301,"Census Tract 2013.01, Montgomery County, Pennsylvania",3567
1400000US42091201302,42091201302,"Census Tract 2013.02, Montgomery County, Pennsylvania",2940
1400000US42091201404,42091201404,"Census Tract 2014.04, Montgomery County, Pennsylvania",4771
1400000US42091201406,42091201406,"Census Tract 2014.06, Montgomery County, Pennsylvania",4647
1400000US42091201407,42091201407,"Census Tract 2014.07, Montgomery County, Pennsylvania",2596
1400000US42091201408,42091201408,"Census Tract 2014.08, Montgomery County, Pennsylvania",4329
1400000US42091201409,42091201409,"Census Tract 2014.09, Montgomery County, Pennsylvania",4450
1400000US42091201410,42091201410,"Census Tract 2014.10, Montgomery County, Pennsylvania",2534
1400000US42091201411,42091201411,"Census Tract 2014.11, Montgomery County, Pennsylvania",2854
1400000US42091201501,42091201501,"Census Tract 2015.01, Montgomery County, Pennsylvania",3630
1400000US42091201502,42091201502,"Census Tract 2015.02, Montgomery County, Pennsylvania",1882
1400000US42091201603,42091201603,"Census Tract 2016.03, Montgomery County, Pennsylvania",4295
1400000US42091201604,42091201604,"Census Tract 2016.04, Montgomery County, Pennsylvania",3084
1400000US42091201605,42091201605,"Census Tract 2016.05, Montgomery County, Pennsylvania",2937
1400000US42091201606,42091201606,"Census Tract 2016.06, Montgomery County, Pennsylvania",2493
1400000US42091201607,42091201607,"Census Tract 2016.07, Montgomery County, Pennsylvania",3541
1400000US42091201608,42091201608,"Census Tract 2016.08, Montgomery County, Pennsylvania",4750
1400000US42091201703,42091201703,"Census Tract 2017.03, Montgomery County, Pennsylvania",3083
1400000US42091201704,42091201704,"Census Tract 2017.04, Montgomery County, Pennsylvania",3349
1400000US42091201705,42091201705,"Census Tract 2017.05, Montgomery County, Pennsylvania",4507
1400000US42091201706,42091201706,"Census Tract 2017.06, Montgomery County, Pennsylvania",4699
1400000US42091201800,42091201800,"Census Tract 2018, Montgomery County, Pennsylvania",2949
1400000US42091201901,42091201901,"Census Tract 2019.01, Montgomery County, Pennsylvania",4946
1400000US42091201902,42091201902,"Census Tract 2019.02, Montgomery County, Pennsylvania",5495
1400000US42091202000,42091202000,"Census Tract 2020, Montgomery County, Pennsylvania",2548
1400000US42091202100,42091202100,"Census Tract 2021, Montgomery County, Pennsylvania",4426
1400000US42091202201,42091202201,"Census Tract 2022.01, Montgomery County, Pennsylvania",4759
1400000US42091202202,42091202202,"Census Tract 2022.02, Montgomery County, Pennsylvania",3117
1400000US42091202301,42091202301,"Census Tract 2023.01, Montgomery County, Pennsylvania",4633
1400000US42091202302,42091202302,"Census Tract 2023.02, Montgomery County, Pennsylvania",2130
1400000US42091202401,42091202401,"Census Tract 2024.01, Montgomery County, Pennsylvania",3706
1400000US42091202402,42091202402,"Census Tract 2024.02, Montgomery County, Pennsylvania",4768
1400000US42091202500,42091202500,"Census Tract 2025, Montgomery County, Pennsylvania",5546
1400000US42091202602,42091202602,"Census Tract 2026.02, Montgomery County, Pennsylvania",2680
1400000US42091202603,42091202603,"Census Tract 2026.03, Montgomery County, Pennsylvania",3291
1400000US42091202604,42091202604,"Census Tract 2026.04, Montgomery County, Pennsylvania",2358
1400000US42091203000,42091203000,"Census Tract 2030, Montgomery County, Pennsylvania",3324
1400000US42091203103,42091203103,"Census Tract 2031.03, Montgomery County, Pennsylvania",2940
1400000US42091203104,42091203104,"Census Tract 2031.04, Montgomery County, Pennsylvania",4096
1400000US42091203105,42091203105,"Census Tract 2031.05, Montgomery County, Pennsylvania",5338
1400000US42091203106,42091203106,"Census Tract 2031.06, Montgomery County, Pennsylvania",1935
1400000US42091203203,42091203203,"Census Tract 2032.03, Montgomery County, Pennsylvania",4289
1400000US42091203204,42091203204,"Census Tract 2032.04, Montgomery County, Pennsylvania",6404
1400000US42091203205,42091203205,"Census Tract 2032.05, Montgomery County, Pennsylvania",2159
1400000US42091203207,42091203207,"Census Tract 2032.07, Montgomery County, Pennsylvania",3360
1400000US42091203208,42091203208,"Census Tract 2032.08, Montgomery County, Pennsylvania",2965
1400000US42091203302,42091203302,"Census Tract 2033.02, Montgomery County, Pennsylvania",6286
1400000US42091203303,42091203303,"Census Tract 2033.03, Montgomery County, Pennsylvania",3960
1400000US42091203304,42091203304,"Census Tract 2033.04, Montgomery County, Pennsylvania",3817
1400000US42091203401,42091203401,"Census Tract 2034.01, Montgomery County, Pennsylvania",5970
1400000US42091203402,42091203402,"Census Tract 2034.02, Montgomery County, Pennsylvania",6545
1400000US42091203403,42091203403,"Census Tract 2034.03, Montgomery County, Pennsylvania",3102
1400000US42091203500,42091203500,"Census Tract 2035, Montgomery County, Pennsylvania",6384
1400000US42091203601,42091203601,"Census Tract 2036.01, Montgomery County, Pennsylvania",3000
1400000US42091203602,42091203602,"Census Tract 2036.02, Montgomery County, Pennsylvania",4101
1400000US42091203700,42091203700,"Census Tract 2037, Montgomery County, Pennsylvania",1929
1400000US42091203801,42091203801,"Census Tract 2038.01, Montgomery County, Pennsylvania",3823
1400000US42091203803,42091203803,"Census Tract 2038.03, Montgomery County, Pennsylvania",5645
1400000US42091203804,42091203804,"Census Tract 2038.04, Montgomery County, Pennsylvania",3333
1400000US42091203901,42091203901,"Census Tract 2039.01, Montgomery County, Pennsylvania",3288
1400000US42091203902,42091203902,"Census Tract 2039.02, Montgomery County, Pennsylvania",3106
1400000US42091204002,42091204002,"Census Tract 2040.02, Montgomery County, Pennsylvania",3482
1400000US42091204007,42091204007,"Census Tract 2040.07, Montgomery County, Pennsylvania",2205
1400000US42091204008,42091204008,"Census Tract 2040.08, Montgomery County, Pennsylvania",2713
1400000US42091204009,42091204009,"Census Tract 2040.09, Montgomery County, Pennsylvania",1707
1400000US42091204010,42091204010,"Census Tract 2040.10, Montgomery County, Pennsylvania",2606
1400000US42091204101,42091204101,"Census Tract 2041.01, Montgomery County, Pennsylvania",3880
1400000US42091204102,42091204102,"Census Tract 2041.02, Montgomery County, Pennsylvania",4036
1400000US42091204200,42091204200,"Census Tract 2042, Montgomery County, Pennsylvania",1363
1400000US42091204300,42091204300,"Census Tract 2043, Montgomery County, Pennsylvania",2770
1400000US42091204400,42091204400,"Census Tract 2044, Montgomery County, Pennsylvania",3123
1400000US42091204500,42091204500,"Census Tract 2045, Montgomery County, Pennsylvania",4742
1400000US42091204600,42091204600,"Census Tract 2046, Montgomery County, Pennsylvania",4442
1400000US42091204701,42091204701,"Census Tract 2047.01, Montgomery County, Pennsylvania",2047
1400000US42091204702,42091204702,"Census Tract 2047.02, Montgomery County, Pennsylvania",3399
1400000US42091204800,42091204800,"Census Tract 2048, Montgomery County, Pennsylvania",5019
1400000US42091204900,42091204900,"Census Tract 2049, Montgomery County, Pennsylvania",5279
1400000US42091205000,42091205000,"Census Tract 2050, Montgomery County, Pennsylvania",2514
1400000US42091205100,42091205100,"Census Tract 2051, Montgomery County, Pennsylvania",1615
1400000US42091205200,42091205200,"Census Tract 2052, Montgomery County, Pennsylvania",2966
1400000US42091205300,42091205300,"Census Tract 2053, Montgomery County, Pennsylvania",2113
1400000US42091205400,42091205400,"Census Tract 2054, Montgomery County, Pennsylvania",6204
1400000US42091205501,42091205501,"Census Tract 2055.01, Montgomery County, Pennsylvania",3573
1400000US42091205502,42091205502,"Census Tract 2055.02, Montgomery County, Pennsylvania",3636
1400000US42091205503,42091205503,"Census Tract 2055.03, Montgomery County, Pennsylvania",4778
1400000US42091205600,42091205600,"Census Tract 2056, Montgomery County, Pennsylvania",4305
1400000US42091205700,42091205700,"Census Tract 2057, Montgomery County, Pennsylvania",4574
1400000US42091205801,42091205801,"Census Tract 2058.01, Montgomery County, Pennsylvania",3052
1400000US42091205805,42091205805,"Census Tract 2058.05, Montgomery County, Pennsylvania",3326
1400000US42091205806,42091205806,"Census Tract 2058.06, Montgomery County, Pennsylvania",2259
1400000US42091205807,42091205807,"Census Tract 2058.07, Montgomery County, Pennsylvania",1658
1400000US42091205808,42091205808,"Census Tract 2058.08, Montgomery County, Pennsylvania",5192
1400000US42091205809,42091205809,"Census Tract 2058.09, Montgomery County, Pennsylvania",2812
1400000US42091205903,42091205903,"Census Tract 2059.03, Montgomery County, Pennsylvania",2551
1400000US42091205904,42091205904,"Census Tract 2059.04, Montgomery County, Pennsylvania",2206
1400000US42091205905,42091205905,"Census Tract 2059.05, Montgomery County, Pennsylvania",3471
1400000US42091205906,42091205906,"Census Tract 2059.06, Montgomery County, Pennsylvania",2096
1400000US42091206004,42091206004,"Census Tract 2060.04, Montgomery County, Pennsylvania",6421
1400000US42091206005,42091206005,"Census Tract 2060.05, Montgomery County, Pennsylvania",4196
1400000US42091206006,42091206006,"Census Tract 2060.06, Montgomery County, Pennsylvania",2809
1400000US42091206007,42091206007,"Census Tract 2060.07, Montgomery County, Pennsylvania",6904
1400000US42091206102,42091206102,"Census Tract 2061.02, Montgomery County, Pennsylvania",8740
1400000US42091206104,42091206104,"Census Tract 2061.04, Montgomery County, Pennsylvania",3117
1400000US42091206105,42091206105,"Census Tract 2061.05, Montgomery County, Pennsylvania",5983
1400000US42091206106,42091206106,"Census Tract 2061.06, Montgomery County, Pennsylvania",4850
1400000US42091206201,42091206201,"Census Tract 2062.01, Montgomery County, Pennsylvania",2351
1400000US42091206202,42091206202,"Census Tract 2062.02, Montgomery County, Pennsylvania",2431
1400000US42091206300,42091206300,"Census Tract 2063, Montgomery County, Pennsylvania",5279
1400000US42091206400,42091206400,"Census Tract 2064, Montgomery County, Pennsylvania",3559
1400000US42091206501,42091206501,"Census Tract 2065.01, Montgomery County, Pennsylvania",4379
1400000US42091206502,42091206502,"Census Tract 2065.02, Montgomery County, Pennsylvania",4858
1400000US42091206600,42091206600,"Census Tract 2066, Montgomery County, Pennsylvania",1381
1400000US42091206702,42091206702,"Census Tract 2067.02, Montgomery County, Pennsylvania",3353
1400000US42091206703,42091206703,"Census Tract 2067.03, Montgomery County, Pennsylvania",4034
1400000US42091206704,42091206704,"Census Tract 2067.04, Montgomery County, Pennsylvania",7339
1400000US42091206801,42091206801,"Census Tract 2068.01, Montgomery County, Pennsylvania",7275
1400000US42091206802,42091206802,"Census Tract 2068.02, Montgomery County, Pennsylvania",3011
1400000US42091206901,42091206901,"Census Tract 2069.01, Montgomery County, Pennsylvania",4750
1400000US42091206904,42091206904,"Census Tract 2069.04, Montgomery County, Pennsylvania",5518
1400000US42091206905,42091206905,"Census Tract 2069.05, Montgomery County, Pennsylvania",5042
1400000US42091206906,42091206906,"Census Tract 2069.06, Montgomery County, Pennsylvania",2882
1400000US42091207001,42091207001,"Census Tract 2070.01, Montgomery County, Pennsylvania",8058
1400000US42091207003,42091207003,"Census Tract 2070.03, Montgomery County, Pennsylvania",3012
1400000US42091207004,42091207004,"Census Tract 2070.04, Montgomery County, Pennsylvania",4254
1400000US42091207101,42091207101,"Census Tract 2071.01, Montgomery County, Pennsylvania",6136
1400000US42091207103,42091207103,"Census Tract 2071.03, Montgomery County, Pennsylvania",4229
1400000US42091207104,42091207104,"Census Tract 2071.04, Montgomery County, Pennsylvania",2871
1400000US42091207201,42091207201,"Census Tract 2072.01, Montgomery County, Pennsylvania",2344
1400000US42091207202,42091207202,"Census Tract 2072.02, Montgomery County, Pennsylvania",4393
1400000US42091207300,42091207300,"Census Tract 2073, Montgomery County, Pennsylvania",2682
1400000US42091207400,42091207400,"Census Tract 2074, Montgomery County, Pennsylvania",2863
1400000US42091207500,42091207500,"Census Tract 2075, Montgomery County, Pennsylvania",3362
1400000US42091207600,42091207600,"Census Tract 2076, Montgomery County, Pennsylvania",3711
1400000US42091207800,42091207800,"Census Tract 2078, Montgomery County, Pennsylvania",7076
1400000US42091207900,42091207900,"Census Tract 2079, Montgomery County, Pennsylvania",2500
1400000US42091208000,42091208000,"Census Tract 2080, Montgomery County, Pennsylvania",3868
1400000US42091208100,42091208100,"Census Tract 2081, Montgomery County, Pennsylvania",2968
1400000US42091208201,42091208201,"Census Tract 2082.01, Montgomery County, Pennsylvania",2189
1400000US42091208203,42091208203,"Census Tract 2082.03, Montgomery County, Pennsylvania",4604
1400000US42091208204,42091208204,"Census Tract 2082.04, Montgomery County, Pennsylvania",3603
1400000US42091208301,42091208301,"Census Tract 2083.01, Montgomery County, Pennsylvania",2577
1400000US42091208302,42091208302,"Census Tract 2083.02, Montgomery County, Pennsylvania",9666
1400000US42091208400,42091208400,"Census Tract 2084, Montgomery County, Pennsylvania",3570
1400000US42091208500,42091208500,"Census Tract 2085, Montgomery County, Pennsylvania",4890
1400000US42091208601,42091208601,"Census Tract 2086.01, Montgomery County, Pennsylvania",6042
1400000US42091208603,42091208603,"Census Tract 2086.03, Montgomery County, Pennsylvania",6764
1400000US42091208604,42091208604,"Census Tract 2086.04, Montgomery County, Pennsylvania",5913
1400000US42091208702,42091208702,"Census Tract 2087.02, Montgomery County, Pennsylvania",3332
1400000US42091208703,42091208703,"Census Tract 2087.03, Montgomery County, Pennsylvania",3869
1400000US42091208704,42091208704,"Census Tract 2087.04, Montgomery County, Pennsylvania",4970
1400000US42091208801,42091208801,"Census Tract 2088.01, Montgomery County, Pennsylvania",1337
1400000US42091208802,42091208802,"Census Tract 2088.02, Montgomery County, Pennsylvania",3463
1400000US42091208901,42091208901,"Census Tract 2089.01, Montgomery County, Pennsylvania",3688
1400000US42091208903,42091208903,"Census Tract 2089.03, Montgomery County, Pennsylvania",2673
1400000US42091208904,42091208904,"Census Tract 2089.04, Montgomery County, Pennsylvania",3359
1400000US42091208905,42091208905,"Census Tract 2089.05, Montgomery County, Pennsylvania",2791
1400000US42091208906,42091208906,"Census Tract 2089.06, Montgomery County, Pennsylvania",3788
1400000US42091209000,42091209000,"Census Tract 2090, Montgomery County, Pennsylvania",1520
1400000US42091209100,42091209100,"Census Tract 2091, Montgomery County, Pennsylvania",5457
1400000US42091209201,42091209201,"Census Tract 2092.01, Montgomery County, Pennsylvania",1714
1400000US42091209202,42091209202,"Census Tract 2092.02, Montgomery County, Pennsylvania",2155
1400000US42091210100,42091210100,"Census Tract 2101, Montgomery County, Pennsylvania",3956
1400000US42091210200,42091210200,"Census Tract 2102, Montgomery County, Pennsylvania",2695
1400000US42091210300,42091210300,"Census Tract 2103, Montgomery County, Pennsylvania",4145
1400000US42091210400,42091210400,"Census Tract 2104, Montgomery County, Pennsylvania",4356
1400000US42091210500,42091210500,"Census Tract 2105, Montgomery County, Pennsylvania",4399
1400000US42091210600,42091210600,"Census Tract 2106, Montgomery County, Pennsylvania",4348
1400000US42091210700,42091210700,"Census Tract 2107, Montgomery County, Pennsylvania",5630
1400000US42101000100,42101000100,"Census Tract 1, Philadelphia County, Pennsylvania",4012
1400000US42101000200,42101000200,"Census Tract 2, Philadelphia County, Pennsylvania",2563
1400000US42101000300,42101000300,"Census Tract 3, Philadelphia County, Pennsylvania",3530
1400000US42101000401,42101000401,"Census Tract 4.01, Philadelphia County, Pennsylvania",2666
1400000US42101000402,42101000402,"Census Tract 4.02, Philadelphia County, Pennsylvania",3202
1400000US42101000500,42101000500,"Census Tract 5, Philadelphia County, Pennsylvania",2451
1400000US42101000600,42101000600,"Census Tract 6, Philadelphia County, Pennsylvania",1301
1400000US42101000700,42101000700,"Census Tract 7, Philadelphia County, Pennsylvania",3254
1400000US42101000801,42101000801,"Census Tract 8.01, Philadelphia County, Pennsylvania",1588
1400000US42101000803,42101000803,"Census Tract 8.03, Philadelphia County, Pennsylvania",3569
